"count","Sample_Barcode","Condition"
32.0757392984036,"TCGA-AX-A3FS","Donor_wo"
9.85587965380181,"TCGA-BG-A0W1","Donor_wo"
2048.83148970562,"TCGA-AX-A1C9","Donor_wo"
850.320151107068,"TCGA-AP-A0LV","Donor_wo"
74.791904250329,"TCGA-BG-A0MU","Donor_wo"
2202.02335644668,"TCGA-B5-A11J","Donor_wo"
74.9332364149396,"TCGA-BG-A18B","Donor_wo"
976.600171938947,"TCGA-FI-A2EX","Donor_wo"
68.6887043708712,"TCGA-D1-A2G6","Donor_wo"
590.921956734924,"TCGA-A5-A0R6","Donor_wo"
3862.24282949849,"TCGA-AX-A2HG","Donor_wo"
3139.26283082467,"TCGA-D1-A0ZZ","Donor_wo"
26.6461179705835,"TCGA-EY-A1GW","Donor_wo"
941.778687450824,"TCGA-A5-A0GD","Donor_wo"
830.211723403145,"TCGA-AP-A0L8","Donor_wo"
234.643463813649,"TCGA-D1-A1NS","Donor_wo"
889.983476465613,"TCGA-B5-A5OC","Donor_wo"
150.341904104881,"TCGA-D1-A17T","Donor_wo"
146.853237115029,"TCGA-EO-A3AS","Donor_wo"
2010.33875045665,"TCGA-AJ-A3BG","Donor_wo"
1828.34619712704,"TCGA-EO-A22T","Donor_w"
1260.28835051741,"TCGA-SJ-A6ZJ","Donor_wo"
15.8377188551613,"TCGA-BK-A4ZD","Donor_wo"
71.6639316109419,"TCGA-EY-A1GQ","Donor_wo"
190.201643187925,"TCGA-AJ-A23O","Donor_wo"
182.958213224891,"TCGA-AJ-A3OK","Donor_wo"
80.578470443451,"TCGA-BS-A0T9","Donor_wo"
3235.52165502827,"TCGA-PG-A917","Donor_wo"
10.036870477005,"TCGA-AX-A1CE","Donor_wo"
98.0210648354121,"TCGA-D1-A16I","Donor_wo"
139.045103262776,"TCGA-EY-A548","Donor_wo"
78.5187157678458,"TCGA-BG-A222","Donor_wo"
45.8770495170079,"TCGA-QS-A744","Donor_wo"
414.354122519888,"TCGA-BS-A0U9","Donor_wo"
18.2670836367487,"TCGA-B5-A0JU","Donor_wo"
264.034975943996,"TCGA-BS-A0V6","Donor_wo"
1148.95954682014,"TCGA-AP-A0LI","Donor_wo"
86.2638635394673,"TCGA-EO-A3B0","Donor_wo"
60.981341599799,"TCGA-AX-A1CF","Donor_wo"
11.4034307469325,"TCGA-AX-A3FV","Donor_wo"
103.93993882797,"TCGA-A5-A0GE","Donor_wo"
631.780990784926,"TCGA-DF-A2L0","Donor_wo"
250.013398035702,"TCGA-A5-A0R8","Donor_wo"
864.072876761035,"TCGA-AX-A0IU","Donor_wo"
7132.77488854868,"TCGA-BK-A0CC","Donor_wo"
1092.59480110185,"TCGA-EO-A3KU","Donor_wo"
15.5754741839225,"TCGA-EY-A1GD","Donor_wo"
33.1975851828032,"TCGA-2E-A9G8","Donor_wo"
39.4325168520795,"TCGA-D1-A175","Donor_wo"
1089.18870616042,"TCGA-AP-A1DR","Donor_wo"
426.286156918588,"TCGA-B5-A11P","Donor_wo"
215.981198096763,"TCGA-AP-A3K1","Donor_wo"
26.8030281920801,"TCGA-AX-A0IS","Donor_wo"
844.461239619432,"TCGA-FI-A2D5","Donor_wo"
57.3899943154144,"TCGA-EY-A214","Donor_wo"
913.950770153656,"TCGA-BG-A0W2","Donor_wo"
1117.75920826534,"TCGA-AJ-A5DW","Donor_wo"
3677.80298202687,"TCGA-EY-A2ON","Donor_wo"
343.359713682903,"TCGA-D1-A1O5","Donor_wo"
52.7932967707769,"TCGA-AX-A064","Donor_wo"
3009.19515496678,"TCGA-FI-A2EY","Donor_wo"
35.1379144531711,"TCGA-D1-A16E","Donor_wo"
2857.88978742811,"TCGA-AX-A1CJ","Donor_wo"
1906.31762053365,"TCGA-EC-A24G","Donor_wo"
6875.98480116418,"TCGA-D1-A0ZP","Donor_wo"
8749.92274097532,"TCGA-BG-A221","Donor_w"
37.685819050175,"TCGA-AX-A0IW","Donor_wo"
38.0257723146371,"TCGA-B5-A0JY","Donor_wo"
16.6391752199282,"TCGA-B5-A11Q","Donor_wo"
133.966338247769,"TCGA-FI-A2EW","Donor_wo"
436.929083667801,"TCGA-AP-A05P","Donor_wo"
86.1916189393767,"TCGA-AP-A056","Donor_wo"
200.534953563155,"TCGA-A5-A0GW","Donor_wo"
205.316088578877,"TCGA-A5-A0GM","Donor_wo"
1480.00625837326,"TCGA-AX-A1CA","Donor_wo"
109.157475794559,"TCGA-E6-A2P8","Donor_w"
108.862901860764,"TCGA-AP-A0L9","Donor_wo"
